,tome,chapitre,section,id,count,gender,number,mentions,agent,patient,mod,poss,action,affect_emotion,body_parts,capability_obligation,cognition,communication,environment,existence_state,human_relations,motion,not_a_valid_character_attribute,perception,personality_traits,physical_objects,physical_traits,possession,sociological
1239,TOME_I,CHAPITRE_II,XVI,1,"{'occurrence': 24, 'mention_ratio': 0.10300000000000001}","{'ratio': 0.45830000000000004, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.7917000000000001, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'du capitaine tonschine', 'c': 1}], 'common': [{'n': 'un fonctionnaire civil', 'c': 1}, {'n': 'ce gros et fort pékin', 'c': 1}, {'n': 'le civil', 'c': 1}, {'n': ""l' officier de service;—il"", 'c': 1}, {'n': ""l' officier de service"", 'c': 1}, {'n': ""l' artilleur"", 'c': 1}, {'n': ""l' officier d' état - major"", 'c': 1}, {'n': 'du message', 'c': 1}, {'n': ""l' ennemi"", 'c': 1}], 'pronoun': [{'n': 'qui', 'c': 3}, {'n': 'il', 'c': 3}, {'n': 'lui', 'c': 2}, {'n': 'le', 'c': 2}, {'n': '-il', 'c': 2}, {'n': 'son', 'c': 1}, {'n': 'mon', 'c': 1}]}","[{'w': 'demander', 'i': 636}, {'w': 'obtenir', 'i': 638}, {'w': 'tenir', 'i': 714}, {'w': 'avoir', 'i': 732}, {'w': 'dire', 'i': 747}, {'w': 'paraître', 'i': 752}, {'w': 'dire', 'i': 783}, {'w': 'achever', 'i': 885}, {'w': 'répondre', 'i': 1137}, {'w': 'avoir', 'i': 1143}, {'w': 'permettre', 'i': 1553}]","[{'w': 'désigner', 'i': 728}, {'w': 'regarder', 'i': 1572}]","[{'w': 'civil', 'i': 625}]","[{'w': 'mal', 'i': 734}, {'w': 'monsieur', 'i': 780}, {'w': 'compagnie', 'i': 1130}, {'w': 'cheveu', 'i': 1145}, {'w': 'porteur', 'i': 1692}, {'w': 'feu', 'i': 1718}]",0,1,1,0,1,7,0,0,2,0,2,2,1,1,0,0,2
1240,TOME_I,CHAPITRE_II,XVI,2,"{'occurrence': 21, 'mention_ratio': 0.0901}","{'ratio': 0.5238, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.9524, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le prince andré', 'c': 1}, {'n': 'andré', 'c': 1}, {'n': 'excellence', 'c': 1}], 'common': [{'n': ""l' auditeur"", 'c': 3}, {'n': 'le prince', 'c': 2}], 'pronoun': [{'n': 'il', 'c': 4}, {'n': 'lui', 'c': 2}, {'n': 'dont', 'c': 1}, {'n': '-je', 'c': 1}, {'n': 'mon', 'c': 1}, {'n': 'lui-même', 'c': 1}, {'n': ""l'"", 'c': 1}, {'n': 'le', 'c': 1}, {'n': '-il', 'c': 1}]}","[{'w': 'dire', 'i': 244}, {'w': 'trouver', 'i': 258}, {'w': 'rencontrer', 'i': 285}, {'w': 'ressentir', 'i': 311}, {'w': 'voir', 'i': 349}, {'w': 'dire', 'i': 493}, {'w': 'venir', 'i': 510}, {'w': 'laisser', 'i': 563}, {'w': 'demander', 'i': 840}]","[{'w': 'attendre', 'i': 419}, {'w': 'mettre', 'i': 422}]","[{'w': 'même', 'i': 288}, {'w': 'vague', 'i': 471}]","[{'w': 'toulon', 'i': 261}]",1,1,0,0,0,4,0,1,0,0,2,3,1,1,0,0,0
1241,TOME_I,CHAPITRE_II,XVI,3,"{'occurrence': 11, 'mention_ratio': 0.0472}","{'ratio': 0.36360000000000003, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le prince bagration', 'c': 1}], 'common': [], 'pronoun': [{'n': 'ses', 'c': 3}, {'n': 'le', 'c': 3}, {'n': 'sa', 'c': 2}, {'n': ""l'"", 'c': 1}, {'n': 'lui', 'c': 1}]}","[{'w': 'donner', 'i': 1881}]","[{'w': 'voir', 'i': 1967}, {'w': 'approcher', 'i': 1972}, {'w': 'saluer', 'i': 1988}]",[],"[{'w': 'subordonné', 'i': 1920}, {'w': 'prévision', 'i': 1942}, {'w': 'conduite', 'i': 1951}]",0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0
1242,TOME_I,CHAPITRE_II,XVI,4,"{'occurrence': 10, 'mention_ratio': 0.0429}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le prince bagration', 'c': 1}], 'common': [{'n': 'le général', 'c': 1}, {'n': 'le général en chef', 'c': 1}], 'pronoun': [{'n': 'ses', 'c': 2}, {'n': 'il', 'c': 2}, {'n': 'son', 'c': 1}, {'n': 'sa', 'c': 1}, {'n': 'lui', 'c': 1}]}","[{'w': 'accentuer', 'i': 539}, {'w': 'éperonner', 'i': 557}, {'w': 'pouvoir', 'i': 1771}, {'w': 'dépêcher', 'i': 1779}]","[{'w': 'voir', 'i': 1278}]",[],"[{'w': 'mot', 'i': 541}, {'w': 'lèvre', 'i': 554}, {'w': 'cheval', 'i': 559}, {'w': 'suite', 'i': 584}]",3,0,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0
1243,TOME_I,CHAPITRE_II,XVI,5,"{'occurrence': 9, 'mention_ratio': 0.0386}","{'ratio': 0.4444, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le prince bagration', 'c': 1}], 'common': [], 'pronoun': [{'n': 'son', 'c': 3}, {'n': 'il', 'c': 3}, {'n': 'sa', 'c': 1}, {'n': 'lui', 'c': 1}]}","[{'w': 'regarder', 'i': 961}, {'w': 'détourner', 'i': 977}]",[],[],"[{'w': 'épaule', 'i': 966}, {'w': 'épée', 'i': 1024}, {'w': 'bourka', 'i': 1029}]",0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0
1244,TOME_I,CHAPITRE_II,XVI,6,"{'occurrence': 8, 'mention_ratio': 0.034300000000000004}","{'ratio': 0.375, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.75, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'au canonnier de garde', 'c': 1}, {'n': 'le canonnier', 'c': 1}, {'n': 'le soldat n° 1', 'c': 1}, {'n': 'le soldat n° 2', 'c': 1}, {'n': ""l' officier"", 'c': 1}], 'pronoun': [{'n': 'lui', 'c': 1}, {'n': '-vous', 'c': 1}, {'n': 'qui', 'c': 1}]}","[{'w': 'comprendre', 'i': 1123}, {'w': 'tenir', 'i': 1226}]",[],[],"[{'w': 'rapport', 'i': 1462}]",0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
1245,TOME_I,CHAPITRE_II,XVI,7,"{'occurrence': 6, 'mention_ratio': 0.0258}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'tonschine', 'c': 1}], 'common': [], 'pronoun': [{'n': 'sa', 'c': 2}, {'n': 'ses', 'c': 1}, {'n': '-il', 'c': 1}, {'n': 'il', 'c': 1}]}","[{'w': 'regarder', 'i': 1265}, {'w': 'tâcher', 'i': 1305}]",[],"[{'w': 'petit', 'i': 1256}, {'w': 'trapu', 'i': 1258}]","[{'w': 'oeil', 'i': 1272}, {'w': 'main', 'i': 1275}, {'w': 'personne', 'i': 1316}]",0,0,2,0,1,0,0,0,0,0,0,1,1,0,2,0,0
1246,TOME_I,CHAPITRE_II,XVI,8,"{'occurrence': 5, 'mention_ratio': 0.021500000000000002}","{'ratio': 0.4, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'murat', 'c': 1}], 'common': [], 'pronoun': [{'n': 'sa', 'c': 1}, {'n': 'ses', 'c': 1}, {'n': 'il', 'c': 1}, {'n': 'lui', 'c': 1}]}","[{'w': 'avoir', 'i': 234}]",[],"[{'w': 'honteux', 'i': 179}]","[{'w': 'déconvenue', 'i': 182}, {'w': 'troupe', 'i': 193}]",0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1247,TOME_I,CHAPITRE_II,XVI,9,"{'occurrence': 5, 'mention_ratio': 0.021500000000000002}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'des soldats', 'c': 1}, {'n': 'aux dragons', 'c': 1}], 'pronoun': [{'n': 'leurs', 'c': 1}, {'n': 'leur', 'c': 1}, {'n': 'ils', 'c': 1}]}","[{'w': 'saisir', 'i': 293}, {'w': 'aligner', 'i': 298}, {'w': 'sembler', 'i': 322}]",[],[],"[{'w': 'fusil', 'i': 295}, {'w': 'visage', 'i': 305}]",1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1248,TOME_I,CHAPITRE_II,XVI,10,"{'occurrence': 5, 'mention_ratio': 0.021500000000000002}","{'ratio': 0.2, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'le cosaque', 'c': 2}, {'n': 'un cosaque', 'c': 1}], 'pronoun': [{'n': 'son', 'c': 1}, {'n': 'le', 'c': 1}]}","[{'w': 'glisser', 'i': 900}, {'w': 'tomber', 'i': 905}]",[],"[{'w': 'mort', 'i': 948}]","[{'w': 'cheval', 'i': 903}]",0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0
1249,TOME_I,CHAPITRE_II,XVI,11,"{'occurrence': 5, 'mention_ratio': 0.021500000000000002}","{'ratio': 0.8, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le prince bagration', 'c': 1}], 'common': [{'n': 'le prince', 'c': 2}, {'n': 'au prince', 'c': 1}], 'pronoun': [{'n': 'ses', 'c': 1}]}","[{'w': 'ordonner', 'i': 1533}, {'w': 'regarder', 'i': 1572}]",[],[],"[{'w': 'oeil', 'i': 1579}]",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1250,TOME_I,CHAPITRE_II,XVI,12,"{'occurrence': 4, 'mention_ratio': 0.0172}","{'ratio': 1.0, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le prince andré', 'c': 1}], 'common': [{'n': 'le premier', 'c': 1}], 'pronoun': [{'n': 'il', 'c': 2}]}","[{'w': 'parcourir', 'i': 13}, {'w': 'apercevoir', 'i': 31}, {'w': 'constater', 'i': 44}, {'w': 'reprendre', 'i': 863}]",[],[],[],0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0
1251,TOME_I,CHAPITRE_II,XVI,13,"{'occurrence': 4, 'mention_ratio': 0.0172}","{'ratio': 0.75, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'tonschine', 'c': 1}], 'common': [], 'pronoun': [{'n': 'il', 'c': 2}, {'n': 'son', 'c': 1}]}","[{'w': 'devoir', 'i': 1410}, {'w': 'renforcer', 'i': 1541}]",[],[],"[{'w': 'sergent', 'i': 1421}]",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1252,TOME_I,CHAPITRE_II,XVI,14,"{'occurrence': 3, 'mention_ratio': 0.0129}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.6667000000000001, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'ces compagnies', 'c': 1}], 'pronoun': [{'n': 'qui', 'c': 1}, {'n': 'leur', 'c': 1}]}",[],[],[],"[{'w': 'milieu', 'i': 267}, {'w': 'soupe', 'i': 282}]",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1253,TOME_I,CHAPITRE_II,XVI,15,"{'occurrence': 3, 'mention_ratio': 0.0129}","{'ratio': 0.6667000000000001, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le prince andré', 'c': 1}], 'common': [], 'pronoun': [{'n': 'le', 'c': 1}, {'n': ""l'"", 'c': 1}]}",[],"[{'w': 'reconnaître', 'i': 398}, {'w': 'saluer', 'i': 404}, {'w': 'écouter', 'i': 434}]",[],[],1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1254,TOME_I,CHAPITRE_II,XVI,16,"{'occurrence': 3, 'mention_ratio': 0.0129}","{'ratio': 0.33330000000000004, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'andré', 'c': 1}], 'common': [], 'pronoun': [{'n': 'sa', 'c': 1}, {'n': '-moi', 'c': 1}]}",[],[],[],"[{'w': 'course', 'i': 528}]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1255,TOME_I,CHAPITRE_II,XVI,17,"{'occurrence': 3, 'mention_ratio': 0.0129}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [], 'pronoun': [{'n': 'ils', 'c': 1}, {'n': 'eux', 'c': 1}, {'n': 'leurs', 'c': 1}]}","[{'w': 'approcher', 'i': 815}]",[],[],"[{'w': 'pas', 'i': 828}, {'w': 'cheval', 'i': 927}]",0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
1256,TOME_I,CHAPITRE_II,XVI,18,"{'occurrence': 3, 'mention_ratio': 0.0129}","{'ratio': 1.0, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le prince bagration', 'c': 1}], 'common': [], 'pronoun': [{'n': 'il', 'c': 1}, {'n': 'le', 'c': 1}]}","[{'w': 'demander', 'i': 1084}, {'w': 'avoir', 'i': 1101}]","[{'w': 'comprendre', 'i': 1123}]",[],"[{'w': 'air', 'i': 1104}]",0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1257,TOME_I,CHAPITRE_II,XVI,19,"{'occurrence': 3, 'mention_ratio': 0.0129}","{'ratio': 1.0, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'bagration', 'c': 1}], 'common': [], 'pronoun': [{'n': 'il', 'c': 2}]}","[{'w': 'longer', 'i': 1162}, {'w': 'voir', 'i': 1197}]","[{'w': 'dire', 'i': 1157}]",[],[],0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
1258,TOME_I,CHAPITRE_II,XVI,20,"{'occurrence': 3, 'mention_ratio': 0.0129}","{'ratio': 0.33330000000000004, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.6667000000000001, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'tonschine', 'c': 1}], 'common': [], 'pronoun': [{'n': 'qui', 'c': 1}, {'n': 'sa', 'c': 1}]}","[{'w': 'approcher', 'i': 1332}]","[{'w': 'appeler', 'i': 1327}]",[],"[{'w': 'visière', 'i': 1349}]",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1259,TOME_I,CHAPITRE_II,XVI,21,"{'occurrence': 3, 'mention_ratio': 0.0129}","{'ratio': 0.33330000000000004, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.6667000000000001, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'bagration', 'c': 1}], 'common': [], 'pronoun': [{'n': 'qui', 'c': 1}, {'n': 'son', 'c': 1}]}","[{'w': 'écouter', 'i': 1460}]",[],[],"[{'w': 'tour', 'i': 1470}]",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1260,TOME_I,CHAPITRE_II,XVI,22,"{'occurrence': 3, 'mention_ratio': 0.0129}","{'ratio': 0.33330000000000004, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'un aide de camp', 'c': 1}, {'n': 'le porteur du message', 'c': 1}], 'pronoun': [{'n': 'il', 'c': 1}]}","[{'w': 'apporter', 'i': 1623}, {'w': 'revenir', 'i': 1695}]","[{'w': 'arriver', 'i': 1599}]",[],[],0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
1261,TOME_I,CHAPITRE_II,XVI,23,"{'occurrence': 2, 'mention_ratio': 0.0086}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le prince andré', 'c': 1}], 'common': [], 'pronoun': [{'n': 'lui', 'c': 1}]}","[{'w': 'élancer', 'i': 115}]",[],[],[],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1262,TOME_I,CHAPITRE_II,XVI,24,"{'occurrence': 2, 'mention_ratio': 0.0086}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.5, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'le premier', 'c': 1}], 'pronoun': [{'n': 'qui', 'c': 1}]}","[{'w': 'marcher', 'i': 373}, {'w': 'monter', 'i': 385}]",[],[],[],0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1263,TOME_I,CHAPITRE_II,XVI,25,"{'occurrence': 2, 'mention_ratio': 0.0086}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le prince bagration', 'c': 1}], 'common': [], 'pronoun': [{'n': 'lui', 'c': 1}]}","[{'w': 'regarder', 'i': 439}]",[],[],[],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1264,TOME_I,CHAPITRE_II,XVI,26,"{'occurrence': 2, 'mention_ratio': 0.0086}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [], 'pronoun': [{'n': 'ils', 'c': 2}]}","[{'w': 'décider', 'i': 1436}, {'w': 'remarquer', 'i': 1556}]",[],[],[],0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1265,TOME_I,CHAPITRE_II,XVI,27,"{'occurrence': 2, 'mention_ratio': 0.0086}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 0.5, 'Plural': 0.5}, 'max': 0.5, 'argmax': 'Null'}","{'proper': [], 'common': [{'n': 'le régiment', 'c': 1}], 'pronoun': [{'n': 'il', 'c': 1}]}","[{'w': 'replier', 'i': 1647}]",[],[],[],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1266,TOME_I,CHAPITRE_II,XVI,28,"{'occurrence': 2, 'mention_ratio': 0.0086}","{'ratio': 1.0, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'bagration', 'c': 1}], 'common': [], 'pronoun': [{'n': 'il', 'c': 1}]}","[{'w': 'éloigner', 'i': 1670}]",[],[],[],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1267,TOME_I,CHAPITRE_II,XVI,29,"{'occurrence': 2, 'mention_ratio': 0.0086}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'tonschine', 'c': 1}], 'common': [], 'pronoun': [{'n': 'sa', 'c': 1}]}",[],[],[],"[{'w': 'batterie', 'i': 1842}]",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1268,TOME_I,CHAPITRE_II,XVI,30,"{'occurrence': 2, 'mention_ratio': 0.0086}","{'ratio': 1.0, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le prince andré', 'c': 1}], 'common': [], 'pronoun': [{'n': 'il', 'c': 1}]}","[{'w': 'écouter', 'i': 1847}]",[],[],[],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1269,TOME_I,CHAPITRE_II,XVI,31,"{'occurrence': 2, 'mention_ratio': 0.0086}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [], 'pronoun': [{'n': 'leur', 'c': 1}, {'n': 'les uns', 'c': 1}]}",[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,TOME_I,CHAPITRE_II,XVI,32,"{'occurrence': 2, 'mention_ratio': 0.0086}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'les autres', 'c': 1}], 'pronoun': [{'n': 'leur', 'c': 1}]}",[],"[{'w': 'exciter', 'i': 1993}]",[],"[{'w': 'courage', 'i': 2005}]",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
